year,month,state,latitude,longitude,firespots
2009,7,TOCANTINS,-7.221538462,-48.43292308,13
2009,8,ACRE,-8.847918033,-70.73347268,366
2009,8,AMAPA,1.353043478,-51.24804348,23
2009,8,AMAZONAS,-5.142463035,-61.15245192,1799
2009,8,MARANHAO,-3.256740741,-45.32968519,216
2009,8,MATO GROSSO,-11.15916693,-57.28177047,1246
2009,8,PARA,-5.318779614,-53.12515893,5386
2009,8,RONDONIA,-10.40369243,-63.23463651,608
2009,8,RORAIMA,2.094829268,-60.2604878,41
2009,8,TOCANTINS,-7.115234043,-48.43017021,47
2009,9,ACRE,-9.120629898,-70.10135994,2067
2009,9,AMAPA,1.558934579,-51.10340654,214
2009,9,AMAZONAS,-5.530356328,-62.53790125,3595
2009,9,MARANHAO,-2.99366443,-45.51630537,298
2009,9,MATO GROSSO,-10.79227753,-57.19909003,2688
2009,9,PARA,-5.350444258,-51.94211907,8961
2009,9,RONDONIA,-10.37548679,-63.54201858,2422
2009,9,RORAIMA,2.284155405,-60.32289189,148
2009,9,TOCANTINS,-7.142410448,-48.59619403,134
2009,10,ACRE,-9.776344538,-69.14236975,952
2009,10,AMAPA,1.597557308,-51.29915457,951
2009,10,AMAZONAS,-4.756195932,-61.08847821,2409
2009,10,MARANHAO,-4.14460373,-46.05489161,858
2009,10,MATO GROSSO,-11.29180198,-57.28633347,2429
2009,10,PARA,-3.490450445,-51.68173221,9444
2009,10,RONDONIA,-10.45997382,-63.42380471,1910
2009,10,RORAIMA,2.31643295,-60.33609195,261
2009,10,TOCANTINS,-6.275119266,-48.3647156,109
2009,11,ACRE,-8.48378,-71.69752,50
2009,11,AMAPA,1.165868161,-51.29149596,1115
2009,11,AMAZONAS,-3.318496439,-59.37982503,983
2009,11,MARANHAO,-3.797631737,-46.00681347,3340
2009,11,MATO GROSSO,-12.62784565,-57.19878478,460
2009,11,PARA,-2.792553865,-50.99326296,12485
2009,11,RONDONIA,-10.76257009,-63.01070561,214
2009,11,RORAIMA,1.696461929,-60.15750254,394
2009,11,TOCANTINS,-6.23468254,-48.43380952,63
2009,12,ACRE,-8.8615,-70.3585,2
2009,12,AMAPA,0.000529412,-51.45075735,136
2009,12,AMAZONAS,-2.773992857,-59.59685,140
2009,12,MARANHAO,-2.897408981,-45.81101881,1648
2009,12,MATO GROSSO,-12.49949242,-55.81231061,132
2009,12,PARA,-2.305699115,-50.13639626,4068
2009,12,RONDONIA,-10.87816,-63.4198,25
2009,12,RORAIMA,2.181002865,-60.35104011,349
2009,12,TOCANTINS,-6.7752,-48.5882,5
2010,1,ACRE,-10.302,-67.533,1
2010,1,AMAPA,-0.77375,-52.4325,4
2010,1,AMAZONAS,-1.542494624,-64.55031183,93
2010,1,MARANHAO,-3.270241379,-45.97618391,261
2010,1,MATO GROSSO,-12.75595775,-55.71746479,142
2010,1,PARA,-2.620008559,-49.80676748,701
2010,1,RONDONIA,-11.72542308,-62.41992308,26
2010,1,RORAIMA,2.390107221,-60.86884902,457
2010,1,TOCANTINS,-7.01375,-48.69058333,12
2010,2,AMAZONAS,-0.492684211,-64.74611842,76
2010,2,MARANHAO,-3.892181818,-46.48309091,11
2010,2,MATO GROSSO,-12.64705283,-55.36573208,265
2010,2,PARA,-3.394020408,-50.3592585,147
2010,2,RONDONIA,-11.22255556,-62.54577778,9
2010,2,RORAIMA,2.717856467,-61.04724132,634
2010,2,TOCANTINS,-7.087,-48.5482,5
2010,3,ACRE,-10.955,-68.711,1
2010,3,AMAPA,1.129,-52.073,3
2010,3,AMAZONAS,-2.528640625,-63.655,64
2010,3,MARANHAO,-3.727714286,-46.31375,28
2010,3,MATO GROSSO,-12.60990104,-55.23902344,384
2010,3,PARA,-3.007113475,-50.47857447,141
2010,3,RONDONIA,-12.32453846,-61.24330769,13
2010,3,RORAIMA,2.216238806,-60.64757649,536
2010,3,TOCANTINS,-6.7625,-48.4525,6
2010,4,ACRE,-8.582,-71.3754,10
2010,4,AMAZONAS,-6.053222222,-68.23266667,9
2010,4,MATO GROSSO,-12.42808637,-55.61732246,521
2010,4,PARA,-7.9166,-52.29293333,30
2010,4,RONDONIA,-11.02764286,-62.25388095,42
2010,4,RORAIMA,3.094684211,-60.794,19
2010,4,TOCANTINS,-6.2675,-48.803,2
2010,5,ACRE,-9.372484848,-70.34363636,33
2010,5,AMAPA,1.7925,-50.8335,2
2010,5,AMAZONAS,-5.719297297,-65.39697297,37
2010,5,MARANHAO,-3.1498,-45.1186,5
2010,5,MATO GROSSO,-12.1446671,-55.15956387,775
2010,5,PARA,-5.823876289,-50.29942268,97
2010,5,RONDONIA,-11.0448,-62.85834286,70
2010,5,RORAIMA,3.144,-61.13433333,6
2010,5,TOCANTINS,-7.519,-49.043,1
2010,6,ACRE,-8.786853659,-71.01704878,41
2010,6,AMAZONAS,-5.546292035,-62.36937168,113
2010,6,MARANHAO,-3.85869697,-45.992,33
2010,6,MATO GROSSO,-11.91350383,-55.45748851,1044
2010,6,PARA,-5.872709751,-50.24829025,441
2010,6,RONDONIA,-10.66597758,-62.80370404,223
2010,6,RORAIMA,2.568,-60.195,1
2010,6,TOCANTINS,-7.6282,-48.45073333,15
2010,7,ACRE,-9.271190476,-69.55575714,210
2010,7,AMAPA,0.717,-51.22633333,3
2010,7,AMAZONAS,-6.764531726,-63.53233376,788
2010,7,MARANHAO,-3.80837931,-45.93383621,116
2010,7,MATO GROSSO,-11.22673379,-55.67620367,1743
2010,7,PARA,-6.205225182,-51.18072058,2065
2010,7,RONDONIA,-10.08367164,-63.2235465,871
2010,7,RORAIMA,2.9245,-60.5195,2
2010,7,TOCANTINS,-6.951357143,-48.46045714,70
2010,8,ACRE,-8.888890262,-70.39072384,2752
2010,8,AMAPA,0.302,-51.621,2
2010,8,AMAZONAS,-6.976929291,-63.79118666,5261
2010,8,MARANHAO,-4.245672872,-46.11142819,376
2010,8,MATO GROSSO,-11.10380211,-56.17680537,8909
2010,8,PARA,-7.267769064,-52.09252595,21677
2010,8,RONDONIA,-10.56560928,-62.86806193,5797
2010,8,RORAIMA,2.334142857,-60.27942857,7
2010,8,TOCANTINS,-6.878877637,-48.51881857,237
2010,9,ACRE,-9.408152286,-69.51527654,5030
2010,9,AMAPA,1.247666667,-51.14897222,72
2010,9,AMAZONAS,-6.698360358,-64.07209351,4021
2010,9,MARANHAO,-4.385760063,-46.17059116,1267
2010,9,MATO GROSSO,-11.25200127,-55.70459893,10270
2010,9,PARA,-6.806031145,-51.43476414,15187
2010,9,RONDONIA,-10.73841918,-63.32128077,7572
2010,9,RORAIMA,2.212259259,-60.80403704,27
2010,9,TOCANTINS,-6.856965092,-48.52965914,487
2010,10,ACRE,-9.53609369,-69.32455449,523
2010,10,AMAPA,1.55851676,-51.24576536,358
2010,10,AMAZONAS,-4.820307828,-61.85126385,1137
2010,10,MARANHAO,-3.87354218,-46.00714787,1055
2010,10,MATO GROSSO,-11.8317704,-56.77980285,3297
2010,10,PARA,-4.33621958,-51.10975773,6435
2010,10,RONDONIA,-10.95641754,-63.09077875,1722
2010,10,RORAIMA,2.919149425,-60.96485057,87
2010,10,TOCANTINS,-6.719032609,-48.50442391,184
2010,11,ACRE,-9.916534483,-68.68736207,58
2010,11,AMAPA,1.420993878,-51.39749184,490
2010,11,AMAZONAS,-3.7153475,-60.10672,400
2010,11,MARANHAO,-3.85477025,-45.89528123,2642
2010,11,MATO GROSSO,-12.13563298,-56.11217376,564
2010,11,PARA,-2.840441676,-50.78050994,7544
2010,11,RONDONIA,-11.36931339,-63.02083191,351
2010,11,RORAIMA,3.002358974,-60.46615385,39
2010,11,TOCANTINS,-6.930696203,-48.63316456,79
2010,12,ACRE,-9.9965,-69.292,2
2010,12,AMAPA,0.115151515,-51.68730303,66
2010,12,AMAZONAS,-3.931792857,-60.71556429,140
2010,12,MARANHAO,-3.126661569,-45.67278856,1504
2010,12,MATO GROSSO,-12.9146875,-56.82594866,448
2010,12,PARA,-2.311674112,-49.89497034,2731
2010,12,RONDONIA,-10.81025439,-63.03601316,228
2010,12,RORAIMA,2.900407767,-60.12847573,103
2010,12,TOCANTINS,-7.247777778,-48.73055556,18
2011,1,ACRE,-9.293,-70.729,2
2011,1,AMAZONAS,-1.52940678,-64.26650847,59
2011,1,MARANHAO,-2.435623762,-45.82349505,101
2011,1,MATO GROSSO,-13.0759,-55.7297625,80
2011,1,PARA,-2.450945205,-50.82079452,219
2011,1,RONDONIA,-12.021,-63.7815,2
2011,1,RORAIMA,2.969788274,-60.29767101,307
2011,1,TOCANTINS,-6.833,-48.667,1
2011,2,AMAPA,-0.008666667,-51.25533333,3
2011,2,AMAZONAS,-5.3565,-62.29466667,6
2011,2,MARANHAO,-4.43,-47.392,1
2011,2,MATO GROSSO,-12.63584706,-55.32483529,85
2011,2,PARA,-3.54796,-51.0136,25
2011,2,RONDONIA,-10.93654545,-62.58972727,11
2011,2,RORAIMA,3.351,-60.51189286,140
2011,3,AMAZONAS,-0.890217391,-65.68769565,23
2011,3,MARANHAO,-3.399,-46.72375,4
2011,3,MATO GROSSO,-12.3231422,-55.09403211,218
2011,3,PARA,-4.83425,-52.4035625,16
2011,3,RONDONIA,-10.57866667,-63.565,6
2011,3,RORAIMA,2.142044304,-60.50912658,158
2011,3,TOCANTINS,-7.3065,-48.4215,2
2011,4,ACRE,-7.81325,-72.7885,4
2011,4,AMAZONAS,-4.070571429,-63.28557143,7
2011,4,MARANHAO,-4.547,-46.239,3
2011,4,MATO GROSSO,-12.56063004,-55.49464103,273
2011,4,PARA,-2.5961,-54.2205,10
2011,4,RONDONIA,-11.76666667,-62.1225,12
2011,4,RORAIMA,3.070102564,-60.63416667,156
2011,5,ACRE,-10.83625,-68.705375,8
2011,5,AMAPA,1.4335,-50.741,2
2011,5,AMAZONAS,-4.48625,-63.47175,16
2011,5,MARANHAO,-3.663,-45.582375,8
2011,5,MATO GROSSO,-12.35828465,-55.59314604,404
2011,5,PARA,-3.010904762,-51.19690476,21
2011,5,RONDONIA,-11.27071186,-62.28879661,59
2011,5,RORAIMA,2.586,-60.33866667,9
2011,5,TOCANTINS,-5.301,-48.397,1
2011,6,ACRE,-8.137653846,-71.557,26
2011,6,AMAPA,0.115,-51.109,1
2011,6,AMAZONAS,-4.2446875,-60.43584375,32
2011,6,MARANHAO,-3.765264151,-45.83283019,53
2011,6,MATO GROSSO,-12.16290863,-55.58566497,591
2011,6,PARA,-4.180849246,-50.32467839,199
2011,6,RONDONIA,-10.99837278,-62.49590533,169
2011,6,RORAIMA,3.176777778,-60.71677778,9
2011,6,TOCANTINS,-7.660666667,-49.11466667,3
2011,7,ACRE,-9.4229,-69.42347692,130
2011,7,AMAPA,0.8135,-51.174,4
2011,7,AMAZONAS,-6.171854545,-61.84790606,330
2011,7,MARANHAO,-3.447494505,-45.60963736,91
2011,7,MATO GROSSO,-11.92373846,-55.09617115,520
2011,7,PARA,-4.288744141,-51.46606836,1024
2011,7,RONDONIA,-10.29923438,-62.90703125,320
2011,7,RORAIMA,3.0066,-60.412,10
2011,7,TOCANTINS,-6.8099375,-48.4978125,16
2011,8,ACRE,-8.816064234,-70.56479562,685
2011,8,AMAPA,0.90475,-51.06733333,12
2011,8,AMAZONAS,-6.421380428,-63.23227803,1543
2011,8,MARANHAO,-3.347247619,-45.60877143,105
2011,8,MATO GROSSO,-11.65027211,-56.57938079,1187
2011,8,PARA,-5.415911184,-53.44186711,3040
2011,8,RONDONIA,-10.09744109,-63.53300663,1358
2011,8,RORAIMA,2.990148936,-60.81491489,47
2011,8,TOCANTINS,-7.12288,-48.385,25
2011,9,ACRE,-9.187441946,-69.97667992,1912
2011,9,AMAPA,1.021114286,-51.08214286,140
2011,9,AMAZONAS,-6.134761811,-63.03273294,1524
2011,9,MARANHAO,-3.47629064,-45.86305911,406
2011,9,MATO GROSSO,-11.16465066,-56.20691652,3498
2011,9,PARA,-5.576687876,-51.85081308,6821
2011,9,RONDONIA,-10.69114036,-63.00465826,2458
2011,9,RORAIMA,3.214636364,-60.69268182,66
2011,9,TOCANTINS,-6.166932099,-48.35026543,162
2011,10,ACRE,-9.819924242,-68.68722348,264
2011,10,AMAPA,1.343220472,-51.36929396,381
2011,10,AMAZONAS,-4.677150474,-61.78080569,844
2011,10,MARANHAO,-3.958834459,-46.02944595,592
2011,10,MATO GROSSO,-11.40871394,-56.59650795,1636
2011,10,PARA,-3.93444333,-51.43575915,4588
2011,10,RONDONIA,-10.87660343,-63.24458548,1281
2011,10,RORAIMA,2.754666667,-60.34203704,81
2011,10,TOCANTINS,-6.783204301,-48.48226882,93
2011,11,ACRE,-9.350381579,-69.98979605,152
2011,11,AMAPA,0.776651106,-51.37637346,407
2011,11,AMAZONAS,-3.777346614,-60.35734263,502
2011,11,MARANHAO,-3.477748609,-45.77758422,1977
2011,11,MATO GROSSO,-12.50552448,-56.44360839,429
2011,11,PARA,-2.74765,-50.86265174,5760
2011,11,RONDONIA,-10.98039216,-63.37484314,357
2011,11,RORAIMA,1.622364641,-60.18364641,181
2011,11,TOCANTINS,-6.29228,-48.39488,50
2011,12,ACRE,-10.3295,-68.807125,8
2011,12,AMAPA,0.355289238,-51.31092377,446
2011,12,AMAZONAS,-3.359309859,-59.24671831,142
2011,12,MARANHAO,-3.170584709,-45.84888379,1635
2011,12,MATO GROSSO,-12.56921978,-56.03283516,182
2011,12,PARA,-2.264788223,-50.28090682,4840
2011,12,RONDONIA,-11.37773333,-63.10922222,45
2011,12,RORAIMA,2.574874598,-60.33259486,311
2011,12,TOCANTINS,-6.417608696,-48.59365217,23
2012,1,ACRE,-7.658,-73.085,1
2012,1,AMAPA,-0.372823529,-51.54267647,34
2012,1,AMAZONAS,-3.970125,-61.079125,8
2012,1,MARANHAO,-2.814675497,-45.75198344,302
2012,1,MATO GROSSO,-13.45564557,-57.08794937,79
2012,1,PARA,-2.085464419,-49.78662734,534
2012,1,RONDONIA,-11.388,-62.02433333,6
2012,1,RORAIMA,3.29934728,-60.49507531,239
2012,2,AMAPA,0.659375,-51.547625,8
2012,2,AMAZONAS,-2.68825,-64.727875,8
2012,2,MARANHAO,-3.441,-46.34974074,27
2012,2,MATO GROSSO,-12.60863433,-55.04417164,134
2012,2,PARA,-2.559371795,-49.51184615,78
2012,2,RONDONIA,-10.93644444,-63.44988889,9
2012,2,RORAIMA,2.722267442,-60.64462209,172
2012,2,TOCANTINS,-7.2825,-48.501,2
2012,3,AMAPA,0.459333333,-51.681,3
2012,3,AMAZONAS,-4.8516,-64.5008,5
2012,3,MARANHAO,-3.5522,-45.9836,5
2012,3,MATO GROSSO,-12.64890438,-55.51350199,251
2012,3,PARA,-3.6855,-50.2895,16
2012,3,RONDONIA,-12.18865,-61.69205,20
2012,3,RORAIMA,3.083956284,-60.63824044,183
2012,3,TOCANTINS,-6.998,-49.088,1
2012,4,ACRE,-10.511,-68.31433333,3
2012,4,AMAPA,1.6565,-50.9915,2
2012,4,AMAZONAS,-5.77175,-66.893875,8
2012,4,MARANHAO,-4.0035,-46.0955,2
2012,4,MATO GROSSO,-12.60717033,-55.04016209,364
2012,4,PARA,-5.32525,-51.62870833,24
2012,4,RONDONIA,-11.61671429,-62.66414286,21
2012,4,RORAIMA,3.381714286,-60.58440816,49
2012,5,ACRE,-10.146,-68.79746667,15
2012,5,AMAPA,1.752666667,-50.806,3
2012,5,AMAZONAS,-3.589266667,-60.377,15
2012,5,MARANHAO,-3.31475,-45.508,24
2012,5,MATO GROSSO,-12.06609487,-55.02313841,643
2012,5,PARA,-4.045336735,-50.4160102,98
2012,5,RONDONIA,-11.22845714,-62.75905714,35
2012,5,RORAIMA,2.909714286,-60.77385714,21
2012,5,TOCANTINS,-6.868,-49.092,1
2012,6,ACRE,-8.425333333,-71.62825,12
2012,6,AMAPA,1.164,-50.993625,8
2012,6,AMAZONAS,-3.96187931,-60.82475862,58
2012,6,MARANHAO,-3.769064516,-46.05254839,31
2012,6,MATO GROSSO,-11.94575109,-55.01992847,1370
2012,6,PARA,-4.287740984,-50.57228852,305
2012,6,RONDONIA,-10.8612,-62.44665455,55
2012,6,RORAIMA,2.947310345,-60.68217241,29
2012,6,TOCANTINS,-7.559285714,-48.52942857,7
2012,7,ACRE,-9.090037879,-70.1829697,132
2012,7,AMAPA,1.870333333,-50.94183333,6
2012,7,AMAZONAS,-6.161186709,-61.96960127,316
2012,7,MARANHAO,-3.704518797,-45.59597744,133
2012,7,MATO GROSSO,-11.74721255,-55.46118075,1195
2012,7,PARA,-5.026662824,-51.65729395,1041
2012,7,RONDONIA,-10.63907905,-62.81374308,253
2012,7,RORAIMA,2.755333333,-60.681,3
2012,7,TOCANTINS,-7.220625,-48.4389375,16
2012,8,ACRE,-8.862952381,-70.63232875,1092
2012,8,AMAPA,0.864,-51.0896129,31
2012,8,AMAZONAS,-6.903484237,-62.44859845,3616
2012,8,MARANHAO,-4.530366812,-46.0926754,687
2012,8,MATO GROSSO,-11.16993069,-56.74370015,3405
2012,8,PARA,-6.082138307,-53.34447317,9168
2012,8,RONDONIA,-9.915968372,-63.42619953,2561
2012,8,RORAIMA,2.87375,-60.497,8
2012,8,TOCANTINS,-6.800193277,-48.43740336,119
2012,9,ACRE,-9.259102289,-69.99026931,2796
2012,9,AMAPA,1.755080925,-51.15543931,173
2012,9,AMAZONAS,-6.870559136,-63.91569572,2731
2012,9,MARANHAO,-4.528342884,-46.15070201,1047
2012,9,MATO GROSSO,-11.27638569,-56.15332135,5813
2012,9,PARA,-6.209192308,-52.006116,8190
2012,9,RONDONIA,-10.16454505,-63.42801656,3141
2012,9,RORAIMA,3.479337079,-60.62752809,89
2012,9,TOCANTINS,-6.950126437,-48.45594253,87
2012,10,ACRE,-9.855041467,-68.9754689,627
2012,10,AMAPA,1.706017153,-51.26864151,583
2012,10,AMAZONAS,-4.457121968,-61.26397237,1484
2012,10,MARANHAO,-4.125739106,-45.97431013,1767
2012,10,MATO GROSSO,-11.43185209,-56.87043603,2204
2012,10,PARA,-3.88991036,-51.62149765,5946
2012,10,RONDONIA,-10.48149196,-63.43550429,1866
2012,10,RORAIMA,2.496656716,-60.5221592,201
2012,10,TOCANTINS,-6.870808824,-48.63149265,136
2012,11,ACRE,-9.790102564,-69.04615385,39
2012,11,AMAPA,1.437376837,-51.17019274,1157
2012,11,AMAZONAS,-3.380004005,-59.3696996,749
2012,11,MARANHAO,-3.425991049,-45.83824233,1564
2012,11,MATO GROSSO,-12.16749684,-56.90703165,316
2012,11,PARA,-2.678614023,-51.01447503,8871
2012,11,RONDONIA,-10.52332103,-62.94867528,271
2012,11,RORAIMA,2.324867704,-60.40139689,257
2012,11,TOCANTINS,-6.408542857,-48.43685714,35
2012,12,ACRE,-10.599,-68.34066667,3
2012,12,AMAPA,1.699852941,-50.98348824,510
2012,12,AMAZONAS,-3.400474138,-60.1759569,116
2012,12,MARANHAO,-2.962501504,-45.72951429,1330
2012,12,MATO GROSSO,-12.27891922,-55.39072145,359
2012,12,PARA,-2.039100678,-49.72957492,2950
2012,12,RONDONIA,-10.79521622,-63.27755405,74
2012,12,RORAIMA,2.468472,-60.331808,125
2012,12,TOCANTINS,-6.8835,-48.504,2
2013,1,AMAPA,0.105,-51.247,2
2013,1,AMAZONAS,-1.674860465,-64.18967442,43
2013,1,MARANHAO,-3.036095,-45.763495,200
2013,1,MATO GROSSO,-12.67327972,-55.81929371,143
2013,1,PARA,-2.547838488,-49.4462543,291
2013,1,RONDONIA,-10.8024375,-63.362,16
2013,1,RORAIMA,2.612896266,-60.51916183,482
2013,1,TOCANTINS,-7.08575,-48.68925,4
2013,2,AMAPA,0.0525,-52.101,2
2013,2,AMAZONAS,-4.0205,-61.329,4
2013,2,MARANHAO,-3.137545455,-45.87004545,22
2013,2,MATO GROSSO,-12.21720455,-55.32745,220
2013,2,PARA,-3.684510638,-50.16255319,47
2013,2,RONDONIA,-10.88825,-62.687,8
2013,2,RORAIMA,2.569647887,-60.52326761,71
2013,3,AMAPA,1.328,-52.016,1
2013,3,AMAZONAS,-2.949826087,-63.73,23
2013,3,MARANHAO,-3.862,-45.652,2
2013,3,MATO GROSSO,-12.43337215,-55.09446835,395
2013,3,PARA,-4.75,-51.5501,20
2013,3,RONDONIA,-11.7233,-61.97416667,30
2013,3,RORAIMA,2.800464151,-60.88367547,265
2013,3,TOCANTINS,-6.978,-48.597,2
2013,4,ACRE,-10.0646087,-69.32845652,46
2013,4,AMAPA,-0.1235,-51.5945,2
2013,4,AMAZONAS,-3.545576923,-64.36369231,26
2013,4,MARANHAO,-4.6655,-46.7275,6
2013,4,MATO GROSSO,-12.43158955,-54.88127612,268
2013,4,PARA,-5.631344828,-50.61448276,29
2013,4,RONDONIA,-10.69392593,-63.17551852,27
2013,4,RORAIMA,3.07620354,-60.86609735,113
2013,4,TOCANTINS,-8.805,-48.522,1
2013,5,ACRE,-9.119272727,-70.88981818,11
2013,5,AMAPA,-0.907,-52.25,1
2013,5,AMAZONAS,-3.444428571,-62.51442857,21
2013,5,MARANHAO,-3.82675,-46.2039375,16
2013,5,MATO GROSSO,-12.10475625,-55.01055625,640
2013,5,PARA,-4.7095,-50.66106757,74
2013,5,RONDONIA,-11.11673684,-63.04257895,19
2013,5,RORAIMA,3.482833333,-61.07066667,6
2013,5,TOCANTINS,-6.758,-48.426,8
2013,6,ACRE,-8.731421053,-71.09194737,19
2013,6,AMAPA,0.927333333,-51.58516667,6
2013,6,AMAZONAS,-3.397814815,-60.4524321,81
2013,6,MARANHAO,-3.243927273,-45.57590909,55
2013,6,MATO GROSSO,-11.8757744,-55.1116551,922
2013,6,PARA,-3.826965944,-50.48706192,323
2013,6,RONDONIA,-11.47425,-62.06321875,32
2013,6,RORAIMA,2.711833333,-60.69766667,6
2013,6,TOCANTINS,-8.027333333,-48.57166667,6
2013,7,ACRE,-9.16405102,-69.96577551,98
2013,7,AMAPA,-0.901,-51.908,1
2013,7,AMAZONAS,-4.334359331,-62.13291086,359
2013,7,MARANHAO,-3.655175676,-45.593,74
2013,7,MATO GROSSO,-11.93753711,-55.47643848,1024
2013,7,PARA,-3.949010088,-50.2142169,793
2013,7,RONDONIA,-10.7676478,-62.63127044,159
2013,7,RORAIMA,3.5955,-60.03725,4
2013,7,TOCANTINS,-7.534526316,-48.44668421,19
2013,8,ACRE,-9.136119617,-70.03669761,1045
2013,8,AMAPA,0.820277778,-51.00072222,18
2013,8,AMAZONAS,-5.734652701,-63.27906461,1981
2013,8,MARANHAO,-3.415717314,-45.43301413,283
2013,8,MATO GROSSO,-11.28148346,-56.20645921,1814
2013,8,PARA,-5.791936023,-52.39931547,3173
2013,8,RONDONIA,-10.58959891,-62.97070417,1102
2013,8,RORAIMA,2.503,-61.302,4
2013,8,TOCANTINS,-8.023958333,-48.60675,24
2013,9,ACRE,-9.429270489,-69.80707775,3331
2013,9,AMAPA,1.034293651,-51.10899206,126
2013,9,AMAZONAS,-6.443140653,-63.94769056,2204
2013,9,MARANHAO,-3.577912596,-45.82390231,389
2013,9,MATO GROSSO,-10.97167852,-56.49362049,3739
2013,9,PARA,-5.963970204,-51.52551822,4363
2013,9,RONDONIA,-10.25712945,-63.39935518,2472
2013,9,RORAIMA,3.150102564,-60.74192308,39
2013,9,TOCANTINS,-7.300512195,-48.66377236,123
2013,10,ACRE,-9.851207547,-69.06030818,318
2013,10,AMAPA,1.565996429,-51.27761786,560
2013,10,AMAZONAS,-4.009236437,-60.61452389,1235
2013,10,MARANHAO,-4.203155612,-46.04261735,784
2013,10,MATO GROSSO,-11.80739431,-56.15022749,1055
2013,10,PARA,-3.603867695,-51.25422868,5510
2013,10,RONDONIA,-10.5613098,-62.92297647,510
2013,10,RORAIMA,2.106560345,-60.31113793,116
2013,10,TOCANTINS,-7.005779221,-48.58217532,154
2013,11,ACRE,-10.2695,-69.11375,108
2013,11,AMAPA,0.989530179,-51.28213703,613
2013,11,AMAZONAS,-3.177197674,-59.94062016,258
2013,11,MARANHAO,-3.5851274,-45.70547295,1146
2013,11,MATO GROSSO,-13.13409677,-56.44737717,403
2013,11,PARA,-2.401654006,-51.38622399,3844
2013,11,RONDONIA,-11.28093204,-62.88337864,103
2013,11,RORAIMA,2.459824,-60.142608,125
2013,11,TOCANTINS,-7.1504,-48.6008,15
2013,12,ACRE,-10.3225,-67.749,4
2013,12,AMAPA,0.449497462,-51.31032995,197
2013,12,AMAZONAS,-2.737631769,-60.26651986,277
2013,12,MARANHAO,-3.05469882,-45.74705482,1441
2013,12,MATO GROSSO,-12.18438647,-55.46897101,207
2013,12,PARA,-2.557521599,-50.82853056,5579
2013,12,RONDONIA,-10.57934815,-63.50152593,135
2013,12,RORAIMA,2.354054878,-60.18160366,164
2013,12,TOCANTINS,-6.267666667,-48.33088889,9
2014,1,AMAPA,0.23004,-51.41528,25
2014,1,AMAZONAS,-2.675028169,-62.41390141,71
2014,1,MARANHAO,-2.970075676,-45.84804324,185
2014,1,MATO GROSSO,-12.22505369,-54.95751007,149
2014,1,PARA,-2.134289474,-50.73591404,570
2014,1,RONDONIA,-10.266,-62.59172727,11
2014,1,RORAIMA,2.542520646,-60.56866786,557
2014,1,TOCANTINS,-6.5982,-48.349,5
2014,2,AMAPA,0.863,-52.1735,2
2014,2,AMAZONAS,-2.235764706,-65.50894118,17
2014,2,MATO GROSSO,-12.19161364,-55.63511364,88
2014,2,PARA,-5.627933333,-51.02513333,30
2014,2,RONDONIA,-11.69825,-61.9065,4
2014,2,RORAIMA,2.294430723,-60.72384337,332
2014,3,ACRE,-10.814,-68.389,1
2014,3,AMAPA,0.984,-51.03,2
2014,3,AMAZONAS,-0.854266667,-66.18043333,30
2014,3,MARANHAO,-4.3765,-47.2665,2
2014,3,MATO GROSSO,-12.21542733,-55.01093314,344
2014,3,PARA,-3.472235294,-53.28252941,17
2014,3,RONDONIA,-12.02863636,-61.62890909,11
2014,3,RORAIMA,2.240804312,-60.67172139,603
2014,4,ACRE,-10.77214286,-68.63028571,7
2014,4,AMAPA,0.366,-50.927,1
2014,4,AMAZONAS,-1.95365,-66.6985,20
2014,4,MARANHAO,-4.522,-47.162,1
2014,4,MATO GROSSO,-12.51448285,-55.01024538,379
2014,4,PARA,-3.226173913,-51.905,23
2014,4,RONDONIA,-11.6635625,-62.2081875,16
2014,4,RORAIMA,2.72089071,-60.92688525,183
2014,4,TOCANTINS,-6.3255,-48.0175,2
2014,5,ACRE,-7.767,-72.943,1
2014,5,AMAZONAS,-3.335411765,-64.41452941,17
2014,5,MARANHAO,-4.2055,-46.38975,8
2014,5,MATO GROSSO,-12.0647753,-54.76233198,494
2014,5,PARA,-5.840709091,-51.02770909,55
2014,5,RONDONIA,-12.20461538,-61.66165385,26
2014,5,RORAIMA,2.887746032,-60.82906349,63
2014,5,TOCANTINS,-8.035555556,-48.48755556,9
2014,6,ACRE,-9.159652174,-70.80343478,23
2014,6,AMAPA,-0.007,-51.1275,2
2014,6,AMAZONAS,-5.275863014,-61.65082192,73
2014,6,MARANHAO,-4.183727273,-46.69260606,33
2014,6,MATO GROSSO,-11.84245129,-55.37188511,1088
2014,6,PARA,-6.028151408,-51.26711972,284
2014,6,RONDONIA,-10.78742424,-62.61361616,99
2014,6,RORAIMA,3.262,-61.1898,5
2014,6,TOCANTINS,-7.543380952,-48.47038095,21
2014,7,ACRE,-9.447186813,-69.53875824,91
2014,7,AMAPA,1.536,-50.9132,5
2014,7,AMAZONAS,-5.225703557,-62.45589328,253
2014,7,MARANHAO,-4.106433962,-46.31109434,106
2014,7,MATO GROSSO,-11.73809171,-55.13713796,1254
2014,7,PARA,-5.182552276,-52.09783395,813
2014,7,RONDONIA,-10.93124272,-62.516,206
2014,7,RORAIMA,3.088777778,-60.88211111,9
2014,7,TOCANTINS,-6.648931034,-48.42837931,29
